Mã cửa hàng,Link ảnh
@000001,https://media.foody.vn/res/g5/43278/prof/s480x300/foody-mobile-hat-jpg-627-636029839916460198.jpg
@000002,https://media.foody.vn/res/g1/155/prof/s480x300/foody-mobile-sen2-jpg-361-635744536611054640.jpg
@000003,https://media.foody.vn/res/g19/181158/prof/s480x300/foody-mobile-foody-food-court-aeo-148-635842202610395382.jpg
@000004,https://media.foody.vn/res/g12/115816/prof/s480x300/foody-mobile-foody-mobile-foody-m-969-636150846472914789.jpg
@000005,https://media.foody.vn/res/g17/162944/prof/s480x300/foody-mobile-4p-jpg-538-636129893480385671.jpg
@000006,https://media.foody.vn/res/g13/125857/prof/s480x300/foody-mobile-banh-canh-ghe-o-cho--271-635858956469862037.jpg
@000007,
@000008,https://media.foody.vn/res/g5/44367/prof/s480x300/foody-mobile-cutisun-jpg-902-635757753846837030.jpg
@000009,https://media.foody.vn/res/g1/8896/prof/s480x300/foody-mobile-ngon-ha-noi-mb-jpg-537-635828537922058769.jpg
@000010,https://media.foody.vn/res/g1/594/prof/s480x300/foody-mobile-sumo-bbq-hn-mb-jpg-960-635706643555146613.jpg
@000011,https://media.foody.vn/res/g9/86458/prof/s480x300/foody-mobile-domino-giang-vo-mb-j-504-635789045502727548.jpg
@000012,
@000013,https://media.foody.vn/res/g5/42603/prof/s480x300/foody-mobile-x1-jpg-628-635766348368431052.jpg
@000014,https://media.foody.vn/res/g12/111511/prof/s480x300/foody-mobile-ga-ran-jpg-177-635984738164899317.jpg
@000015,https://media.foody.vn/res/g14/133241/prof/s480x300/foody-mobile-18058103_68076621877-197-636322674554815436.jpg
@000016,https://media.foody.vn/res/g14/135459/prof/s480x300/foody-mobile-hmb-h-jpg-897-635786260010129746.jpg
@000017,https://media.foody.vn/res/g21/208035/prof/s480x300/foody-mobile-trill2-jpg-604-636029904673121767.jpg
@000018,https://media.foody.vn/res/g12/116070/prof/s480x300/foody-mobile-tt3-jpg-982-635739512286102577.jpg
@000019,https://media.foody.vn/res/g16/154875/prof/s480x300/foody-mobile-kom1-jpg-473-636075433795440336.jpg
@000020,https://media.foody.vn/res/g1/6534/prof/s480x300/foody-mobile-pizza-hut-mb-jpg-719-635781849419332422.jpg
@000021,https://media.foody.vn/res/g1/9298/prof/s480x300/foody-mobile-3-jpg-831-635857700342239766.jpg
@000022,https://media.foody.vn/res/g13/120509/prof/s480x300/foody-mobile-com-nieu-jpg-644-636305301168690570.jpg
@000023,https://media.foody.vn/res/g5/42942/prof/s480x300/foody-mobile-comtam-jpg-169-636147136925767684.jpg
@000024,https://media.foody.vn/res/g20/198641/prof/s480x300/foody-mobile-minh-phat-jpg-345-636109311725011900.jpg
@000025,https://media.foody.vn/res/g10/96957/prof/s480x300/foody-mobile-deli1-jpg-234-635912325797110207.jpg
@000026,https://media.foody.vn/res/g5/44257/prof/s480x300/foody-mobile-daikon-jpg-358-636268078364026938.jpg
@000027,
@000028,https://media.foody.vn/res/g10/93772/prof/s480x300/foody-mobile-tim-jpg-652-636129899200456707.jpg
@000029,https://media.foody.vn/res/g19/187943/prof/s480x300/foody-mobile-octobar-jpg-871-635857057179006109.jpg
@000030,https://media.foody.vn/res/g4/33162/prof/s480x300/foody-mobile-boo-cafe-jpg-378-635666125400811645.jpg
@000031,
@000032,https://media.foody.vn/res/g2/18675/prof/s480x300/foody-mobile-29-jpg-126-635786038545276764.jpg
@000033,https://media.foody.vn/res/g10/90332/prof/s480x300/foody-mobile-r2-jpg-538-635769602094225919.jpg
@000034,https://media.foody.vn/res/g15/142863/prof/s480x300/foody-mobile-salmond-jpg-972-636137906617571606.jpg
@000035,https://media.foody.vn/res/g7/64853/prof/s480x300/foody-mobile-han-jpg-173-635809459784037722.jpg
@000036,https://media.foody.vn/res/g9/82802/prof/s480x300/foody-mobile-nuong-hq-jpg-546-636123446924826002.jpg
@000037,https://media.foody.vn/res/g4/39646/prof/s480x300/foody-mobile-tpc1-jpg-444-635762643578824678.jpg
@000038,https://media.foody.vn/res/g1/8921/prof/s480x300/foody-mobile-8-jpg-543-635736896443554942.jpg
@000039,https://media.foody.vn/res/g3/29632/prof/s480x300/foody-mobile-64548463-jpg-886-636127424573427240.jpg
@000040,https://media.foody.vn/res/g10/99036/prof/s480x300/foody-mobile-sbox-jpg-176-635761868454959245.jpg
@000041,https://media.foody.vn/res/g17/161611/prof/s480x300/foody-mobile-com-ga-jpg-740-635914994873542194.jpg
@000042,https://media.foody.vn/res/g17/163139/prof/s480x300/foody-mobile-8gg0ppoe-jpg-659-635787943860928616.jpg
@000043,https://media.foody.vn/res/g6/52221/prof/s480x300/foody-mobile-habit-mb-jpg-709-635860767821335508.jpg
@000044,https://media.foody.vn/res/g1/1091/prof/s480x300/foody-mobile-cha-ca-thang-long-jp-543-635788166419499520.jpg
@000045,https://media.foody.vn/res/g12/118015/prof/s480x300/foody-mobile-nha-coffee-jpg-269-635779053205369131.jpg
@000046,https://media.foody.vn/res/g18/178147/prof/s480x300/foody-mobile-rome-jpg-622-635850864694469619.jpg
@000047,
@000048,https://media.foody.vn/res/g10/91779/prof/s480x300/foody-mobile-hmb-h-jpg-907-635785155086709051.jpg
